rating,price_â‚¬,sim_dual,sim_sing,sim_3G,sim_4G,sim_5G,sim_volte,sim_wifi,sim_nfc,sim_irc_bl,sim_vo5g,ram_,memory_int(MB),battery_mAh,battery_w,display_inch,display_hz
89.0,1374.89,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,5000.0,,6.6,240.0
85.0,318.989,1,0,1,1,1,1,1,0,1,1,8192.0,131072.0,5080.0,120.0,6.67,120.0
77.0,142.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,18.0,6.78,
82.0,313.489,1,0,1,1,1,1,1,0,0,0,8192.0,262144.0,5000.0,80.0,6.62,120.0
83.0,1154.989,1,0,1,1,1,1,1,1,0,0,6144.0,524288.0,4325.0,,6.7,
77.0,1902.989,1,0,1,1,1,1,1,1,0,0,6144.0,1048576.0,3200.0,,6.1,120.0
79.0,197.89,1,0,1,1,1,1,1,0,1,0,6144.0,131072.0,5100.0,18.0,6.73,120.0
76.0,151.51399999999998,1,0,1,1,0,1,1,0,1,0,6144.0,131072.0,5000.0,18.0,6.58,90.0
,24.629,1,0,1,1,0,1,1,0,0,0,48.0,128.0,1200.0,,2.4,
64.0,98.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5050.0,,6.52,
75.0,208.89,1,0,1,1,1,1,1,1,0,0,4096.0,65536.0,5000.0,33.0,6.56,90.0
77.0,164.989,1,0,1,1,0,1,1,1,0,0,6144.0,131072.0,5000.0,18.0,6.8,90.0
61.0,87.98899999999999,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,5000.0,10.0,6.5,
85.0,439.989,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,5000.0,120.0,6.67,144.0
67.0,131.89,1,0,1,1,0,1,1,0,0,0,3072.0,65536.0,5000.0,33.0,6.56,
77.0,142.989,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,33.0,6.7,
77.0,604.9889999999999,1,0,1,1,1,1,1,1,0,1,8192.0,131072.0,4500.0,,6.5,
72.0,274.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,6000.0,,6.7,
88.0,659.9889999999999,1,0,1,1,1,1,1,0,0,0,12288.0,262144.0,4500.0,80.0,6.78,120.0
72.0,219.989,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,,6.67,120.0
79.0,186.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,33.0,6.7,
60.0,164.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,6000.0,,6.5,
76.0,329.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,4500.0,67.0,6.44,90.0
69.0,153.89,1,0,1,1,1,1,1,0,1,0,4096.0,131072.0,5000.0,18.0,6.58,90.0
81.0,197.989,1,0,1,1,0,1,1,0,1,0,6144.0,131072.0,5000.0,67.0,6.67,120.0
73.0,125.389,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,18.0,6.6,
,6.589,1,0,0,0,0,0,0,0,0,0,32.0,32.0,1000.0,,1.8,
79.0,219.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,6000.0,18.0,6.58,
74.0,170.48899999999998,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,18.0,6.51,90.0
,76.98899999999999,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,4800.0,,6.8,
77.0,137.489,1,0,1,1,0,1,1,0,1,0,4096.0,131072.0,5020.0,18.0,6.67,
80.0,1011.989,1,0,1,1,1,1,1,1,0,0,4096.0,524288.0,3240.0,,6.1,
71.0,106.59,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.78,90.0
85.0,362.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,65.0,6.55,120.0
87.0,472.89,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,4500.0,67.0,6.28,120.0
,164.989,0,1,1,1,0,1,1,0,0,0,2048.0,16384.0,2000.0,,4.0,
82.0,205.689,1,0,1,1,0,1,1,0,1,0,8192.0,131072.0,4250.0,33.0,6.55,90.0
,19.239,1,0,0,0,0,0,0,0,0,0,32.0,32.0,1900.0,,2.8,
76.0,120.89,1,0,1,1,1,1,1,0,0,0,4096.0,131072.0,5000.0,18.0,6.5,
85.0,340.89,1,0,1,1,1,1,1,0,1,0,8192.0,131072.0,4520.0,33.0,6.67,120.0
89.0,659.9889999999999,1,0,1,1,1,1,1,1,0,0,16384.0,524288.0,5000.0,120.0,6.5,144.0
83.0,263.989,1,0,1,1,0,1,1,1,0,0,6144.0,131072.0,7000.0,,6.71,
69.0,109.989,1,0,1,1,1,1,1,0,0,0,4096.0,131072.0,5000.0,18.0,6.5,
,34.089,1,0,1,1,0,1,0,0,0,0,64.0,128.0,1150.0,,2.4,
80.0,1318.9,1,0,1,1,1,1,1,1,0,0,6144.0,262144.0,5000.0,33.0,6.1,
67.0,102.289,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,10.0,6.53,
77.0,142.879,1,0,1,1,0,1,1,0,0,0,6144.0,65536.0,4300.0,30.0,6.5,90.0
,54.989,1,0,1,1,0,1,1,0,0,0,1024.0,16384.0,3000.0,,5.3,
,131.989,0,1,1,1,0,0,1,0,0,0,1024.0,8192.0,1470.0,,2.8,
83.0,329.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,4300.0,65.0,6.43,
72.0,137.39,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,4230.0,,6.5,
75.0,307.989,1,0,1,1,0,1,1,1,0,0,4096.0,131072.0,3600.0,18.0,6.0,90.0
,90.189,1,0,1,1,0,1,1,0,0,0,2048.0,32768.0,4030.0,,6.22,
81.0,241.89,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4200.0,40.0,6.4,
73.0,220.0,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,18.0,6.53,
74.0,131.89,1,0,1,1,0,1,1,0,0,0,6144.0,65536.0,5000.0,18.0,6.53,
75.0,131.879,1,0,1,1,0,1,1,0,1,0,4096.0,65536.0,5020.0,5.0,6.53,
66.0,126.39,1,0,1,1,0,1,1,0,1,0,4096.0,65536.0,5000.0,18.0,6.22,
68.0,126.39,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,4000.0,10.0,6.2,
67.0,175.98899999999998,0,1,1,1,0,1,1,1,0,0,4096.0,65536.0,3700.0,18.0,6.0,
69.0,197.89,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,3100.0,15.0,5.9,
86.0,868.89,0,1,1,1,1,1,1,1,0,0,8192.0,262144.0,4500.0,25.0,6.7,
66.0,120.439,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,3000.0,,5.84,
65.0,113.3,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,4100.0,,5.5,
,20.889,1,0,1,1,0,1,0,0,0,0,48.0,48.0,2500.0,,1.8,
88.0,505.989,1,0,1,1,1,1,1,0,0,0,12288.0,262144.0,22000.0,33.0,6.58,120.0
63.0,241.89,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,5.0,6.52,
76.0,219.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,45.0,6.67,120.0
84.0,362.89,1,0,1,1,1,1,1,0,0,0,8192.0,262144.0,5000.0,80.0,6.67,120.0
77.0,159.489,1,0,1,1,0,1,1,0,1,0,6144.0,131072.0,5000.0,18.0,6.58,90.0
85.0,461.89,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,4200.0,33.0,6.43,90.0
67.0,153.89,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,7000.0,,6.82,90.0
,17.589,1,0,0,0,0,0,0,0,0,0,4096.0,4.0,1000.0,,1.77,
,52.789,1,0,1,1,0,0,0,0,0,0,48.0,128.0,1450.0,,2.4,
67.0,115.39,1,0,1,1,0,1,1,0,0,0,3072.0,65536.0,5000.0,,6.51,
82.0,329.89,1,0,1,1,0,0,1,0,0,0,8192.0,131072.0,4000.0,66.0,6.67,120.0
82.0,252.89,1,0,1,1,0,1,1,1,0,0,8192.0,131072.0,5000.0,40.0,6.7,90.0
80.0,527.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,,6.7,
84.0,219.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4500.0,120.0,6.7,120.0
83.0,329.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,80.0,6.43,120.0
74.0,130.66899999999998,1,0,1,1,0,1,1,0,0,0,4096.0,131072.0,5000.0,18.0,6.6,
84.0,318.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,150.0,6.7,120.0
85.0,439.89,1,0,1,1,1,1,1,0,0,0,12288.0,262144.0,4350.0,120.0,6.56,120.0
78.0,175.98899999999998,1,0,1,1,1,1,1,0,1,0,6144.0,65536.0,5000.0,33.0,6.52,90.0
82.0,252.89,1,0,1,1,1,1,1,0,0,0,8192.0,262144.0,4500.0,33.0,6.43,
87.0,1649.9889999999998,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,3360.0,,7.2,
75.0,126.489,1,0,1,1,0,1,1,1,0,0,4096.0,131072.0,5000.0,18.0,6.8,90.0
84.0,252.989,1,0,1,1,0,1,1,0,0,0,8192.0,262144.0,5000.0,44.0,6.7,120.0
70.0,87.98899999999999,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.6,
82.0,351.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,65.0,6.62,120.0
78.0,340.89,0,1,1,1,1,1,1,1,0,0,6144.0,65536.0,4500.0,30.0,6.0,
64.0,87.98899999999999,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,6000.0,,6.52,
74.0,120.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,7000.0,18.0,6.95,
79.0,164.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,67.0,6.67,120.0
77.0,159.489,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,6000.0,20.0,6.78,120.0
86.0,494.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,65.0,6.55,120.0
83.0,197.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,30.0,6.4,
83.0,219.989,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,30.0,6.5,120.0
,43.989,1,0,1,1,0,0,1,0,0,0,1024.0,8192.0,2400.0,,5.0,
,1121.989,1,0,1,1,1,1,1,1,0,0,12288.0,131072.0,5000.0,25.0,6.8,120.0
84.0,425.7,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,4350.0,65.0,6.53,90.0
73.0,219.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,4500.0,65.0,6.3,
72.0,120.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,6000.0,15.0,6.5,90.0
68.0,186.89,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,18.0,6.52,90.0
75.0,615.9889999999999,1,0,1,1,1,1,1,1,0,0,4096.0,262144.0,5000.0,33.0,5.4,
76.0,747.9889999999999,1,0,1,1,1,1,1,1,0,0,4096.0,262144.0,5000.0,33.0,6.1,
66.0,109.989,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,4230.0,,6.52,
77.0,158.82899999999998,1,0,1,1,0,1,1,0,1,0,4096.0,131072.0,5020.0,18.0,6.67,
,27.489,1,0,0,0,0,0,0,0,0,0,,,1020.0,,2.4,
64.0,109.89,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,4230.0,,6.22,
85.0,274.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4200.0,65.0,6.44,90.0
,945.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,25.0,6.7,
88.0,5280.0,1,0,1,1,0,1,1,1,0,0,8192.0,262144.0,4000.0,27.0,6.39,
78.0,186.989,1,0,1,1,0,1,1,0,1,0,6144.0,65536.0,4500.0,18.0,6.53,
,98.989,1,0,1,1,0,1,1,0,0,0,2048.0,16384.0,4000.0,,6.2,
62.0,175.89,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,3200.0,,6.0,
,43.989,1,0,1,1,0,1,1,0,0,0,256.0,512.0,1200.0,,2.4,
,42.79,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,2500.0,,5.0,
,18.535,0,1,0,0,0,0,0,0,0,0,8192.0,131072.0,800.0,,1.5,
75.0,934.89,1,0,1,1,1,1,1,1,0,1,8192.0,131072.0,4532.0,,6.71,120.0
78.0,241.989,1,0,1,1,1,1,1,1,0,0,4096.0,131072.0,5000.0,18.0,6.58,
,23.089,1,0,1,1,0,1,0,0,0,0,48.0,128.0,1800.0,,2.4,
66.0,98.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.5,
,7.138999999999999,1,0,0,0,0,0,0,0,0,0,16384.0,16.0,1000.0,,1.8,
79.0,230.989,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,5000.0,33.0,6.83,120.0
84.0,362.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,80.0,6.43,90.0
70.0,99.242,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,10.0,6.5,90.0
61.0,92.389,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,5000.0,10.0,6.52,
64.0,109.989,1,0,1,1,0,1,1,0,0,0,3072.0,65536.0,5000.0,,6.6,
63.0,92.29,1,0,1,1,0,1,1,0,0,0,3072.0,65536.0,5000.0,,6.6,90.0
82.0,219.989,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,4200.0,55.0,6.9,120.0
71.0,153.989,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,10.0,6.5,
85.0,329.989,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,4500.0,67.0,6.55,120.0
60.0,98.89,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,3000.0,10.0,6.0,
,1803.78,1,0,1,1,1,1,1,1,0,0,12288.0,1048576.0,4400.0,25.0,7.6,120.0
80.0,274.89,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,5000.0,33.0,6.55,120.0
,659.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4450.0,125.0,6.67,144.0
86.0,527.89,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,4800.0,150.0,6.7,120.0
86.0,450.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5000.0,100.0,6.7,120.0
74.0,252.989,1,0,1,1,0,1,1,1,0,0,8192.0,131072.0,6000.0,,6.5,
63.0,142.89,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,18.0,6.5,
79.0,164.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,33.0,6.7,
86.0,472.989,1,0,1,1,1,1,1,1,1,0,8192.0,131072.0,4500.0,150.0,6.67,120.0
78.0,164.989,1,0,1,1,1,1,1,0,0,0,4096.0,131072.0,5000.0,18.0,6.58,120.0
83.0,252.89,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,5000.0,44.0,6.44,120.0
,1308.89,1,0,1,1,1,1,1,1,0,0,12288.0,524288.0,4600.0,66.0,8.03,120.0
81.0,329.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,80.0,6.62,120.0
62.0,81.389,1,0,1,1,0,1,1,0,0,0,3072.0,65536.0,5000.0,,6.6,90.0
80.0,197.989,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,4200.0,55.0,6.67,120.0
77.0,140.789,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,33.0,6.7,
86.0,296.989,1,0,1,1,1,1,1,0,1,0,8192.0,131072.0,4500.0,120.0,6.67,120.0
82.0,252.989,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,15.0,6.6,90.0
84.0,1626.9,1,0,1,1,1,1,1,1,0,0,6144.0,1048576.0,3095.0,,6.1,120.0
84.0,494.989,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,5050.0,30.0,6.8,165.0
68.0,85.69,1,0,1,1,0,1,1,0,0,0,6144.0,65536.0,5000.0,,6.52,
87.0,439.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,6000.0,33.0,6.51,144.0
65.0,109.989,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,5000.0,,6.51,
80.0,252.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,4000.0,18.0,6.5,90.0
79.0,362.989,1,0,1,1,1,1,1,0,1,0,6144.0,131072.0,5065.0,67.0,6.67,120.0
85.0,362.89,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,4300.0,66.0,6.57,120.0
74.0,164.989,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,,6.51,
74.0,137.489,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,18.0,6.6,120.0
84.0,439.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4000.0,66.0,6.62,120.0
61.0,71.48899999999999,1,0,1,1,0,1,1,0,0,0,2048.0,32768.0,5000.0,,6.52,
76.0,203.489,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,15.0,6.4,
85.0,340.934,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,65.0,6.43,120.0
78.0,362.989,0,1,1,1,1,1,1,1,0,0,6144.0,131072.0,4620.0,18.0,6.34,
73.0,115.489,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,6000.0,15.0,6.5,90.0
82.0,219.989,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,6000.0,15.0,6.4,
75.0,192.489,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,,6.5,
69.0,120.89,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,,6.53,
82.0,209.0,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4100.0,33.0,6.44,
70.0,153.89,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,18.0,6.5,90.0
72.0,115.489,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,6000.0,18.0,6.5,
,64.78999999999999,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,4000.0,,6.09,
61.0,71.39,1,0,1,1,0,1,1,0,0,0,2048.0,32768.0,5000.0,,6.5,
88.0,604.9889999999999,1,0,1,1,1,1,1,1,1,0,8192.0,262144.0,4780.0,30.0,6.67,90.0
65.0,109.89,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.5,
79.0,274.989,1,0,1,1,0,1,1,0,0,0,8192.0,131072.0,4300.0,30.0,6.55,90.0
,37.389,1,0,0,0,0,0,0,0,0,0,8192.0,16.0,1200.0,,2.4,
88.0,659.89,1,0,1,1,0,1,1,1,0,0,12288.0,262144.0,3730.0,,6.5,
,2364.89,1,0,1,1,1,1,1,1,1,0,12288.0,524288.0,4500.0,,6.53,
63.0,109.89,1,0,1,1,0,1,1,0,0,0,2048.0,32768.0,4000.0,15.0,6.4,
,76.98899999999999,1,0,1,1,0,1,1,0,0,0,2048.0,16384.0,4000.0,,6.1,
,1859.0,1,0,1,1,1,1,1,1,1,0,8192.0,524288.0,4500.0,55.0,8.0,
78.0,439.89,1,0,1,1,0,1,1,1,0,0,6144.0,131072.0,3400.0,,6.4,
70.0,236.39,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,3300.0,,6.0,
,148.39,1,0,1,1,0,1,1,0,0,0,3072.0,16384.0,2730.0,,5.2,
70.0,87.98899999999999,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.71,
67.0,98.89,1,0,1,1,1,1,1,1,0,0,4096.0,65536.0,5180.0,10.0,6.1,
75.0,153.989,1,0,1,1,0,1,1,0,0,0,6144.0,131072.0,5000.0,5.0,6.75,90.0
,21.989,1,0,0,0,0,0,0,0,0,0,32.0,32.0,800.0,,1.77,
72.0,153.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,10.0,6.56,90.0
84.0,164.989,1,0,1,1,0,1,1,1,0,0,8192.0,131072.0,6000.0,33.0,6.3,
,76.98899999999999,1,0,1,1,0,1,1,0,0,0,3072.0,32768.0,4000.0,,6.5,
87.0,472.89,1,0,1,1,1,1,1,1,0,0,8192.0,131072.0,4500.0,68.0,6.67,144.0
61.0,74.789,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,,6.82,
72.0,284.889,1,0,1,1,0,0,1,1,0,0,6144.0,131072.0,8000.0,,5.86,
89.0,604.9889999999999,1,0,1,1,1,1,1,1,1,1,12288.0,262144.0,5000.0,67.0,6.43,120.0
89.0,549.89,1,0,1,1,1,1,1,1,0,1,8192.0,131072.0,5000.0,68.0,6.6,144.0
86.0,362.89,1,0,1,1,1,1,1,1,1,0,8192.0,262144.0,5000.0,80.0,6.7,120.0
64.0,95.92,1,0,1,1,0,1,1,0,0,0,4096.0,65536.0,5000.0,10.0,6.5,
89.0,769.89,1,0,1,1,1,1,1,1,0,0,8192.0,262144.0,4700.0,120.0,6.73,120.0
,52.657,1,0,1,1,0,0,1,0,0,0,2048.0,32768.0,3020.0,,5.0,
80.0,780.89,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,5000.0,67.0,6.73,120.0
,1319.89,1,0,1,1,1,1,1,1,0,0,12288.0,262144.0,4800.0,66.0,8.03,120.0
83.0,384.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,2.0,6.67,120.0
75.0,164.89,1,0,1,1,1,1,1,0,0,0,6144.0,131072.0,5000.0,5.0,6.5,
85.0,318.89,1,0,1,1,1,1,1,1,1,0,8192.0,262144.0,5080.0,67.0,6.6,144.0
80.0,219.89,1,0,1,1,1,1,1,1,0,0,6144.0,131072.0,5000.0,,6.8,
74.0,274.89,1,0,1,1,1,1,1,0,0,0,8192.0,131072.0,5000.0,,6.5,
